Year,Month,Day,Category,Num Articles
2016,6,30,Style,1
2016,6,30,Books,5
2016,6,30,Opinion,19
2016,6,30,Sports,16
2016,6,30,Corrections,1
2016,6,30,N.Y. / Region,11
2016,6,30,Science,2
2016,6,30,NYT Now,3
2016,6,30,The Upshot,2
2016,6,30,Arts,12
2016,6,30,Movies,2
2016,6,30,Business Day,19
2016,6,30,Technology,8
2016,6,30,World,30
2016,6,30,Multimedia/Photos,1
2016,6,30,Your Money,1
2016,6,30,Obituaries,14
2016,6,30,Crosswords & Games,1
2016,6,30,U.S.,19
2016,6,30,Health,4
2016,6,30,Theater,3
2016,6,30,Times Insider,4
2016,6,30,Paid Death Notices,23
2016,6,30,Today’s Paper,1
2016,7,1,Fashion & Style,6
2016,7,1,Blogs,2
2016,7,1,Travel,3
2016,7,1,Books,13
2016,7,1,Food,5
2016,7,1,Education,1
2016,7,1,N.Y. / Region,17
2016,7,1,Corrections,1
2016,7,1,Sports,21
2016,7,1,Science,5
2016,7,1,NYT Now,2
2016,7,1,The Upshot,3
2016,7,1,Arts,32
2016,7,1,Movies,17
2016,7,1,Business Day,33
2016,7,1,Technology,4
2016,7,1,Real Estate,9
2016,7,1,World,38
2016,7,1,Multimedia/Photos,1
2016,7,1,Your Money,4
2016,7,1,Opinion,26
2016,7,1,Automobiles,2
2016,7,1,Crosswords & Games,1
2016,7,1,U.S.,27
2016,7,1,Health,7
2016,7,1,Theater,5
2016,7,1,Times Insider,1
2016,7,1,Paid Death Notices,15
2016,7,2,Fashion & Style,2
2016,7,2,Style,1
2016,7,2,Sports,25
2016,7,2,Books,1
2016,7,2,Opinion,27
2016,7,2,World,14
2016,7,2,Technology,2
2016,7,2,Your Money,1
2016,7,2,Real Estate,1
2016,7,2,Job Market,2
2016,7,2,Obituaries,1
2016,7,2,Corrections,1
2016,7,2,N.Y. / Region,5
2016,7,2,Science,2
2016,7,2,Crosswords & Games,2
2016,7,2,U.S.,20
2016,7,2,The Upshot,1
2016,7,2,Arts,5
2016,7,2,Theater,1
2016,7,2,Business Day,7
2016,7,2,Paid Death Notices,2
2016,7,3,Fashion & Style,43
2016,7,3,Sports,19
2016,7,3,Books,3
2016,7,3,Opinion,2
2016,7,3,World,18
2016,7,3,Technology,2
2016,7,3,Real Estate,5
2016,7,3,Universal,1
2016,7,3,N.Y. / Region,11
2016,7,3,Corrections,1
2016,7,3,Business Day,4
2016,7,3,Science,1
2016,7,3,Crosswords & Games,1
2016,7,3,Arts,9
2016,7,3,Theater,2
2016,7,3,Movies,3
2016,7,3,U.S.,5
2016,7,3,Paid Death Notices,37
2016,7,3,Magazine,2
2016,7,4,Fashion & Style,6
2016,7,4,Travel,1
2016,7,4,Opinion,15
2016,7,4,World,13
2016,7,4,Technology,2
2016,7,4,Your Money,1
2016,7,4,Food,1
2016,7,4,Sports,16
2016,7,4,Corrections,1
2016,7,4,N.Y. / Region,5
2016,7,4,Science,2
2016,7,4,Crosswords & Games,2
2016,7,4,U.S.,3
2016,7,4,Arts,2
2016,7,4,T Magazine,2
2016,7,4,Business Day,7
2016,7,4,Paid Death Notices,6
2016,7,5,Fashion & Style,6
2016,7,5,Blogs,2
2016,7,5,Travel,3
2016,7,5,Books,8
2016,7,5,Food,6
2016,7,5,Education,1
2016,7,5,N.Y. / Region,8
2016,7,5,Corrections,1
2016,7,5,Sports,14
2016,7,5,Science,9
2016,7,5,NYT Now,2
2016,7,5,The Upshot,1
2016,7,5,Arts,11
2016,7,5,Movies,2
2016,7,5,Business Day,18
2016,7,5,Technology,4
2016,7,5,T Magazine,9
2016,7,5,Magazine,3
2016,7,5,Real Estate,1
2016,7,5,World,27
2016,7,5,Multimedia/Photos,1
2016,7,5,Your Money,1
2016,7,5,Opinion,16
2016,7,5,Crosswords & Games,1
2016,7,5,U.S.,22
2016,7,5,Health,8
2016,7,5,Theater,2
2016,7,5,Times Insider,1
2016,7,5,Paid Death Notices,7
2016,7,6,Fashion & Style,10
2016,7,6,Blogs,2
2016,7,6,Travel,4
2016,7,6,Sports,7
2016,7,6,Books,4
2016,7,6,Food,9
2016,7,6,N.Y. / Region,13
2016,7,6,Corrections,1
2016,7,6,Business Day,12
2016,7,6,Science,1
2016,7,6,NYT Now,2
2016,7,6,The Upshot,1
2016,7,6,Arts,9
2016,7,6,Movies,2
2016,7,6,U.S.,16
2016,7,6,Technology,3
2016,7,6,T Magazine,6
2016,7,6,Magazine,5
2016,7,6,Real Estate,2
2016,7,6,World,14
2016,7,6,Multimedia/Photos,1
2016,7,6,Opinion,17
2016,7,6,Crosswords & Games,1
2016,7,6,Health,2
2016,7,6,Theater,4
2016,7,6,Times Insider,2
2016,7,6,Paid Death Notices,18
2016,7,7,Fashion & Style,17
2016,7,7,Blogs,2
2016,7,7,Books,7
2016,7,7,Opinion,21
2016,7,7,Sports,21
2016,7,7,Corrections,1
2016,7,7,N.Y. / Region,15
2016,7,7,Science,2
2016,7,7,NYT Now,2
2016,7,7,The Upshot,2
2016,7,7,Arts,15
2016,7,7,Movies,4
2016,7,7,Business Day,11
2016,7,7,Technology,3
2016,7,7,T Magazine,9
2016,7,7,Magazine,3
2016,7,7,World,26
2016,7,7,Multimedia/Photos,1
2016,7,7,Your Money,1
2016,7,7,Travel,5
2016,7,7,Crosswords & Games,1
2016,7,7,U.S.,33
2016,7,7,Health,4
2016,7,7,Theater,4
2016,7,7,Times Insider,3
2016,7,7,Paid Death Notices,14
2016,7,8,Fashion & Style,8
2016,7,8,Blogs,2
2016,7,8,Style,1
2016,7,8,Books,12
2016,7,8,Food,1
2016,7,8,Education,1
2016,7,8,N.Y. / Region,17
2016,7,8,Corrections,1
2016,7,8,Sports,15
2016,7,8,Science,2
2016,7,8,NYT Now,2
2016,7,8,The Upshot,1
2016,7,8,Arts,36
2016,7,8,Movies,19
2016,7,8,Business Day,23
2016,7,8,Technology,4
2016,7,8,T Magazine,8
2016,7,8,Magazine,4
2016,7,8,Real Estate,2
2016,7,8,Travel,5
2016,7,8,World,17
2016,7,8,Multimedia/Photos,1
2016,7,8,Opinion,17
2016,7,8,Automobiles,2
2016,7,8,Crosswords & Games,1
2016,7,8,U.S.,37
2016,7,8,Health,7
2016,7,8,Theater,3
2016,7,8,Times Insider,1
2016,7,8,Paid Death Notices,12
2016,7,9,Fashion & Style,2
2016,7,9,Opinion,13
2016,7,9,World,20
2016,7,9,Health,1
2016,7,9,Your Money,3
2016,7,9,Technology,4
2016,7,9,Sports,26
2016,7,9,Corrections,1
2016,7,9,N.Y. / Region,5
2016,7,9,NYT Now,1
2016,7,9,Crosswords & Games,1
2016,7,9,U.S.,21
2016,7,9,The Upshot,1
2016,7,9,Arts,5
2016,7,9,Business Day,10
2016,7,9,Paid Death Notices,2
2016,7,10,Fashion & Style,39
2016,7,10,Style,1
2016,7,10,Books,3
2016,7,10,Opinion,21
2016,7,10,Sports,17
2016,7,10,Corrections,1
2016,7,10,N.Y. / Region,22
2016,7,10,NYT Now,1
2016,7,10,Books; Arts,1
2016,7,10,The Upshot,2
2016,7,10,Arts,6
2016,7,10,Movies,1
2016,7,10,Business Day,9
2016,7,10,Technology,1
2016,7,10,Magazine,4
2016,7,10,Travel,2
2016,7,10,World,9
2016,7,10,U.S.,5
2016,7,10,Real Estate,14
2016,7,10,Job Market,2
2016,7,10,Crosswords & Games,1
2016,7,10,Theater,1
2016,7,10,Paid Death Notices,43
2016,7,11,Fashion & Style,16
2016,7,11,Blogs,2
2016,7,11,Travel,1
2016,7,11,Books,3
2016,7,11,Food,1
2016,7,11,Sports,22
2016,7,11,Corrections,1
2016,7,11,N.Y. / Region,12
2016,7,11,Science,3
2016,7,11,NYT Now,2
2016,7,11,The Upshot,2
2016,7,11,Arts,6
2016,7,11,Movies,1
2016,7,11,Business Day,11
2016,7,11,Technology,2
2016,7,11,T Magazine,4
2016,7,11,World,19
2016,7,11,Multimedia/Photos,1
2016,7,11,Opinion,16
2016,7,11,Crosswords & Games,2
2016,7,11,U.S.,14
2016,7,11,Health,6
2016,7,11,Theater,4
2016,7,11,Times Insider,1
2016,7,11,Paid Death Notices,8
2016,7,12,Fashion & Style,13
2016,7,12,Blogs,2
2016,7,12,Style,2
2016,7,12,Books,5
2016,7,12,Food,1
2016,7,12,Education,1
2016,7,12,N.Y. / Region,9
2016,7,12,Corrections,1
2016,7,12,Sports,15
2016,7,12,Science,7
2016,7,12,NYT Now,2
2016,7,12,The Upshot,1
2016,7,12,Arts,13
2016,7,12,Movies,2
2016,7,12,Business Day,13
2016,7,12,Technology,3
2016,7,12,T Magazine,5
2016,7,12,Real Estate,2
2016,7,12,Travel,3
2016,7,12,World,14
2016,7,12,Multimedia/Photos,1
2016,7,12,Your Money,1
2016,7,12,Opinion,19
2016,7,12,Crosswords & Games,1
2016,7,12,U.S.,26
2016,7,12,Health,5
2016,7,12,Theater,3
2016,7,12,Times Insider,2
2016,7,12,Paid Death Notices,5
2016,7,13,Fashion & Style,11
2016,7,13,Blogs,2
2016,7,13,Style,1
2016,7,13,Sports,14
2016,7,13,Books,4
2016,7,13,Food,21
2016,7,13,Universal,1
2016,7,13,N.Y. / Region,11
2016,7,13,Corrections,1
2016,7,13,Business Day,14
2016,7,13,Science,3
2016,7,13,NYT Now,2
2016,7,13,The Upshot,1
2016,7,13,Arts,14
2016,7,13,Movies,4
2016,7,13,U.S.,24
2016,7,13,Technology,6
2016,7,13,T Magazine,6
2016,7,13,Magazine,1
2016,7,13,Real Estate,2
2016,7,13,Travel,4
2016,7,13,World,24
2016,7,13,Multimedia/Photos,2
2016,7,13,Opinion,19
2016,7,13,Crosswords & Games,1
2016,7,13,Health,3
2016,7,13,Theater,1
2016,7,13,Paid Death Notices,5
2016,7,14,Fashion & Style,17
2016,7,14,Blogs,2
2016,7,14,Style,2
2016,7,14,Books,5
2016,7,14,Opinion,21
2016,7,14,Sports,14
2016,7,14,Corrections,1
2016,7,14,N.Y. / Region,8
2016,7,14,Science,6
2016,7,14,NYT Now,2
2016,7,14,The Upshot,4
2016,7,14,Arts,19
2016,7,14,Movies,4
2016,7,14,Business Day,15
2016,7,14,Technology,8
2016,7,14,T Magazine,4
2016,7,14,Magazine,2
2016,7,14,Paid Death Notices,15
2016,7,14,Travel,3
2016,7,14,World,29
2016,7,14,Multimedia/Photos,1
2016,7,14,Real Estate,1
2016,7,14,Crosswords & Games,1
2016,7,14,U.S.,32
2016,7,14,Health,4
2016,7,14,Theater,3
2016,7,14,Times Insider,3
2016,7,14,Sunday Review,1
2016,7,15,Fashion & Style,4
2016,7,15,Blogs,2
2016,7,15,Travel,10
2016,7,15,Books,8
2016,7,15,Food,2
2016,7,15,Education,1
2016,7,15,N.Y. / Region,24
2016,7,15,Corrections,1
2016,7,15,Sports,16
2016,7,15,Science,4
2016,7,15,NYT Now,2
2016,7,15,The Upshot,1
2016,7,15,Arts,38
2016,7,15,Movies,11
2016,7,15,Business Day,27
2016,7,15,Technology,4
2016,7,15,T Magazine,6
2016,7,15,Real Estate,7
2016,7,15,World,27
2016,7,15,Multimedia/Photos,1
2016,7,15,Your Money,3
2016,7,15,Opinion,21
2016,7,15,Automobiles,2
2016,7,15,Crosswords & Games,2
2016,7,15,U.S.,32
2016,7,15,Health,6
2016,7,15,Theater,5
2016,7,15,Times Insider,3
2016,7,15,Paid Death Notices,5
2016,7,16,Sports,23
2016,7,16,Books,1
2016,7,16,Real Estate,1
2016,7,16,World,30
2016,7,16,Health,1
2016,7,16,Your Money,1
2016,7,16,Opinion,29
2016,7,16,Technology,2
2016,7,16,N.Y. / Region,4
2016,7,16,Corrections,1
2016,7,16,Business Day,5
2016,7,16,Science,1
2016,7,16,NYT Now,1
2016,7,16,Crosswords & Games,2
2016,7,16,Arts,6
2016,7,16,U.S.,17
2016,7,16,Paid Death Notices,3
2016,7,17,Fashion & Style,51
2016,7,17,Travel,2
2016,7,17,Sports,13
2016,7,17,Books,2
2016,7,17,Opinion,2
2016,7,17,World,12
2016,7,17,Technology,2
2016,7,17,Real Estate,5
2016,7,17,Job Market,2
2016,7,17,N.Y. / Region,9
2016,7,17,Corrections,1
2016,7,17,Business Day,12
2016,7,17,NYT Now,1
2016,7,17,Crosswords & Games,1
2016,7,17,The Upshot,2
2016,7,17,Arts,6
2016,7,17,Theater,1
2016,7,17,Movies,1
2016,7,17,U.S.,13
2016,7,17,Paid Death Notices,41
2016,7,17,Magazine,11
2016,7,18,Fashion & Style,3
2016,7,18,Blogs,2
2016,7,18,Sports,15
2016,7,18,Books,1
2016,7,18,Food,4
2016,7,18,Universal,1
2016,7,18,Obituaries,1
2016,7,18,N.Y. / Region,12
2016,7,18,Science,1
2016,7,18,NYT Now,2
2016,7,18,Arts,10
2016,7,18,Movies,3
2016,7,18,Business Day,15
2016,7,18,Technology,3
2016,7,18,T Magazine,6
2016,7,18,Magazine,1
2016,7,18,Paid Death Notices,8
2016,7,18,World,16
2016,7,18,Multimedia/Photos,1
2016,7,18,Opinion,19
2016,7,18,Automobiles,1
2016,7,18,Crosswords & Games,2
2016,7,18,U.S.,21
2016,7,18,Health,5
2016,7,18,Theater,1
2016,7,18,Times Insider,1
2016,7,18,Sunday Review,1
2016,7,19,Blogs,3
2016,7,19,Travel,5
2016,7,19,Sports,2
2016,7,19,Education,1
2016,7,19,Food,1
2016,7,19,World,3
2016,7,19,Multimedia/Photos,1
2016,7,19,Arts,1
2016,7,19,N.Y. / Region,2
2016,7,19,Business Day,2
2016,7,19,Crosswords & Games,1
2016,7,19,Opinion,3
2016,7,19,The Upshot,1
2016,7,19,Health,2
2016,7,19,Theater,2
2016,7,19,Movies,1
2016,7,19,U.S.,13
2016,7,19,Paid Death Notices,5
2016,7,19,T Magazine,1
2016,7,19,Magazine,2
2016,7,20,Fashion & Style,3
2016,7,20,Blogs,2
2016,7,20,Travel,4
2016,7,20,Sports,15
2016,7,20,Books,3
2016,7,20,Food,21
2016,7,20,Universal,1
2016,7,20,N.Y. / Region,10
2016,7,20,Corrections,1
2016,7,20,Business Day,15
2016,7,20,Science,5
2016,7,20,NYT Now,2
2016,7,20,The Upshot,1
2016,7,20,Arts,16
2016,7,20,Movies,1
2016,7,20,U.S.,42
2016,7,20,Technology,7
2016,7,20,T Magazine,1
2016,7,20,Magazine,3
2016,7,20,Real Estate,1
2016,7,20,World,22
2016,7,20,Multimedia/Photos,1
2016,7,20,Opinion,23
2016,7,20,Crosswords & Games,1
2016,7,20,Health,4
2016,7,20,Theater,5
2016,7,20,Times Insider,2
2016,7,20,Paid Death Notices,6
2016,7,21,Fashion & Style,11
2016,7,21,Blogs,2
2016,7,21,Books,5
2016,7,21,Opinion,21
2016,7,21,Universal,1
2016,7,21,Sports,15
2016,7,21,Corrections,1
2016,7,21,N.Y. / Region,10
2016,7,21,Science,2
2016,7,21,NYT Now,2
2016,7,21,The Upshot,3
2016,7,21,Arts,12
2016,7,21,Movies,3
2016,7,21,Business Day,17
2016,7,21,Technology,6
2016,7,21,T Magazine,2
2016,7,21,Magazine,7
2016,7,21,World,16
2016,7,21,Multimedia/Photos,1
2016,7,21,Travel,4
2016,7,21,Crosswords & Games,1
2016,7,21,U.S.,55
2016,7,21,Health,3
2016,7,21,Theater,2
2016,7,21,Times Insider,2
2016,7,21,Paid Death Notices,10
2016,7,22,Fashion & Style,4
2016,7,22,Blogs,2
2016,7,22,Travel,6
2016,7,22,Sports,11
2016,7,22,Books,3
2016,7,22,Food,1
2016,7,22,Education,1
2016,7,22,N.Y. / Region,13
2016,7,22,Corrections,1
2016,7,22,Obituaries,4
2016,7,22,Science,3
2016,7,22,NYT Now,2
2016,7,22,The Upshot,1
2016,7,22,Arts,32
2016,7,22,Movies,17
2016,7,22,Business Day,23
2016,7,22,Technology,4
2016,7,22,T Magazine,2
2016,7,22,Magazine,6
2016,7,22,Real Estate,4
2016,7,22,World,27
2016,7,22,Multimedia/Photos,1
2016,7,22,Your Money,3
2016,7,22,Opinion,18
2016,7,22,Job Market,1
2016,7,22,Automobiles,2
2016,7,22,Crosswords & Games,2
2016,7,22,U.S.,34
2016,7,22,Health,6
2016,7,22,Theater,9
2016,7,22,Times Insider,2
2016,7,22,Paid Death Notices,14
2016,7,23,Fashion & Style,1
2016,7,23,Sports,25
2016,7,23,Opinion,19
2016,7,23,World,20
2016,7,23,Technology,2
2016,7,23,N.Y. / Region,8
2016,7,23,Corrections,1
2016,7,23,Business Day,9
2016,7,23,Science,1
2016,7,23,NYT Now,1
2016,7,23,Crosswords & Games,2
2016,7,23,The Upshot,4
2016,7,23,Arts,5
2016,7,23,Movies,1
2016,7,23,U.S.,29
2016,7,23,Paid Death Notices,7
2016,7,23,Magazine,1
2016,7,24,Fashion & Style,33
2016,7,24,Style,1
2016,7,24,Books,21
2016,7,24,Opinion,19
2016,7,24,Sports,10
2016,7,24,Corrections,1
2016,7,24,N.Y. / Region,27
2016,7,24,NYT Now,1
2016,7,24,The Upshot,1
2016,7,24,Arts,10
2016,7,24,Movies,1
2016,7,24,Business Day,10
2016,7,24,Technology,2
2016,7,24,Magazine,2
2016,7,24,World,5
2016,7,24,Multimedia/Photos,1
2016,7,24,Your Money,1
2016,7,24,Real Estate,10
2016,7,24,Job Market,1
2016,7,24,Crosswords & Games,1
2016,7,24,U.S.,16
2016,7,24,Health,1
2016,7,24,Theater,1
2016,7,24,Paid Death Notices,43
2016,7,25,Blogs,1
2016,7,25,Travel,1
2016,7,25,Multimedia,1
2016,7,25,Food,3
2016,7,25,Universal,1
2016,7,25,Sports,19
2016,7,25,Corrections,1
2016,7,25,N.Y. / Region,10
2016,7,25,Science,2
2016,7,25,NYT Now,2
2016,7,25,Arts,5
2016,7,25,Movies,2
2016,7,25,Business Day,6
2016,7,25,Technology,4
2016,7,25,T Magazine,4
2016,7,25,Magazine,1
2016,7,25,World,15
2016,7,25,Health,6
2016,7,25,Opinion,22
2016,7,25,Obituaries,1
2016,7,25,Crosswords & Games,2
2016,7,25,U.S.,36
2016,7,25,Theater,3
2016,7,25,Times Insider,2
2016,7,25,Paid Death Notices,15
2016,7,26,Fashion & Style,2
2016,7,26,Blogs,2
2016,7,26,Travel,4
2016,7,26,Books,3
2016,7,26,Food,1
2016,7,26,Education,1
2016,7,26,N.Y. / Region,7
2016,7,26,Corrections,1
2016,7,26,Sports,17
2016,7,26,Science,4
2016,7,26,NYT Now,2
2016,7,26,The Upshot,4
2016,7,26,Arts,11
2016,7,26,Movies,1
2016,7,26,Business Day,12
2016,7,26,Technology,7
2016,7,26,T Magazine,3
2016,7,26,Magazine,3
2016,7,26,Real Estate,1
2016,7,26,World,28
2016,7,26,Multimedia/Photos,1
2016,7,26,Your Money,1
2016,7,26,Opinion,18
2016,7,26,Crosswords & Games,2
2016,7,26,Health,4
2016,7,26,Theater,1
2016,7,26,Times Insider,1
2016,7,26,U.S.,28
2016,7,27,Fashion & Style,6
2016,7,27,Blogs,2
2016,7,27,Travel,3
2016,7,27,Sports,13
2016,7,27,Books,1
2016,7,27,Food,17
2016,7,27,Universal,8
2016,7,27,N.Y. / Region,12
2016,7,27,Corrections,1
2016,7,27,Business Day,18
2016,7,27,Science,2
2016,7,27,NYT Now,2
2016,7,27,The Upshot,1
2016,7,27,Arts,10
2016,7,27,Movies,4
2016,7,27,Technology,6
2016,7,27,T Magazine,4
2016,7,27,Magazine,1
2016,7,27,Real Estate,1
2016,7,27,World,20
2016,7,27,Multimedia/Photos,1
2016,7,27,Opinion,16
2016,7,27,Crosswords & Games,1
2016,7,27,Health,5
2016,7,27,Theater,5
2016,7,27,Times Insider,3
2016,7,27,U.S.,42
2016,7,28,Fashion & Style,11
2016,7,28,Blogs,2
2016,7,28,Style,1
2016,7,28,Sports,12
2016,7,28,Books,3
2016,7,28,Food,1
2016,7,28,N.Y. / Region,9
2016,7,28,Corrections,1
2016,7,28,Business Day,20
2016,7,28,Science,3
2016,7,28,NYT Now,2
2016,7,28,The Upshot,2
2016,7,28,Arts,11
2016,7,28,Movies,6
2016,7,28,Technology,6
2016,7,28,T Magazine,4
2016,7,28,Magazine,4
2016,7,28,Travel,2
2016,7,28,World,21
2016,7,28,Multimedia/Photos,1
2016,7,28,Opinion,19
2016,7,28,Obituaries,1
2016,7,28,Crosswords & Games,1
2016,7,28,Health,5
2016,7,28,Theater,6
2016,7,28,Times Insider,3
2016,7,28,U.S.,37
2016,7,29,Fashion & Style,3
2016,7,29,Blogs,3
2016,7,29,Travel,5
2016,7,29,Sports,16
2016,7,29,Books,2
2016,7,29,Food,3
2016,7,29,Education,1
2016,7,29,Obituaries,1
2016,7,29,Corrections,1
2016,7,29,N.Y. / Region,18
2016,7,29,Science,3
2016,7,29,NYT Now,4
2016,7,29,The Upshot,3
2016,7,29,Arts,35
2016,7,29,Movies,16
2016,7,29,Business Day,26
2016,7,29,Technology,4
2016,7,29,T Magazine,1
2016,7,29,Magazine,2
2016,7,29,Real Estate,3
2016,7,29,World,28
2016,7,29,Multimedia/Photos,1
2016,7,29,Your Money,3
2016,7,29,Opinion,26
2016,7,29,Automobiles,1
2016,7,29,Crosswords & Games,1
2016,7,29,Health,4
2016,7,29,Theater,8
2016,7,29,U.S.,41
2016,7,30,Fashion & Style,2
2016,7,30,Style,1
2016,7,30,Sports,22
2016,7,30,Opinion,11
2016,7,30,World,9
2016,7,30,Health,4
2016,7,30,Your Money,2
2016,7,30,Job Market,2
2016,7,30,N.Y. / Region,2
2016,7,30,Corrections,1
2016,7,30,Business Day,8
2016,7,30,Science,2
2016,7,30,NYT Now,1
2016,7,30,Crosswords & Games,3
2016,7,30,U.S.,16
2016,7,30,The Upshot,2
2016,7,30,Arts,6
2016,7,30,Afternoon Update,1
2016,7,30,Technology,2
2016,7,30,Today’s Paper,1
2016,7,31,Fashion & Style,40
2016,7,31,Real Estate,18
2016,7,31,Sports,10
2016,7,31,Books,28
2016,7,31,Food,1
2016,7,31,World,6
2016,7,31,Health,2
2016,7,31,Opinion,20
2016,7,31,N.Y. / Region,25
2016,7,31,Corrections,2
2016,7,31,Business Day,3
2016,7,31,Science,1
2016,7,31,NYT Now,2
2016,7,31,Crosswords & Games,1
2016,7,31,Arts,7
2016,7,31,Theater,2
2016,7,31,Movies,1
2016,7,31,U.S.,12
2016,7,31,Technology,1
2016,7,31,Magazine,10
2016,8,1,Fashion & Style,1
2016,8,1,Blogs,4
2016,8,1,Travel,1
2016,8,1,Sports,19
2016,8,1,Books,1
2016,8,1,Food,1
2016,8,1,Education,2
2016,8,1,Universal,2
2016,8,1,N.Y. / Region,13
2016,8,1,Corrections,1
2016,8,1,Obituaries,3
2016,8,1,Science,1
2016,8,1,NYT Now,2
2016,8,1,Arts,13
2016,8,1,Movies,3
2016,8,1,Business Day,12
2016,8,1,Technology,2
2016,8,1,T Magazine,6
2016,8,1,World,10
2016,8,1,Multimedia/Photos,2
2016,8,1,Opinion,12
2016,8,1,Crosswords & Games,1
2016,8,1,Health,6
2016,8,1,Theater,5
2016,8,1,Times Insider,2
2016,8,1,U.S.,16
2016,8,2,Fashion & Style,1
2016,8,2,Blogs,1
2016,8,2,Travel,3
2016,8,2,Books,5
2016,8,2,Opinion,21
2016,8,2,Education,3
2016,8,2,Sports,11
2016,8,2,Corrections,1
2016,8,2,N.Y. / Region,13
2016,8,2,Science,5
2016,8,2,NYT Now,2
2016,8,2,The Upshot,3
2016,8,2,Arts,9
2016,8,2,Movies,3
2016,8,2,Business Day,24
2016,8,2,Technology,7
2016,8,2,T Magazine,4
2016,8,2,Magazine,3
2016,8,2,World,22
2016,8,2,Health,5
2016,8,2,Real Estate,2
2016,8,2,Crosswords & Games,2
2016,8,2,Theater,2
2016,8,2,U.S.,20
2016,8,3,Fashion & Style,1
2016,8,3,Blogs,1
2016,8,3,Travel,4
2016,8,3,Sports,18
2016,8,3,Books,1
2016,8,3,Food,19
2016,8,3,Education,1
2016,8,3,N.Y. / Region,11
2016,8,3,Corrections,1
2016,8,3,Obituaries,3
2016,8,3,NYT Now,2
2016,8,3,The Upshot,2
2016,8,3,Arts,16
2016,8,3,Movies,4
2016,8,3,Business Day,7
2016,8,3,Technology,2
2016,8,3,T Magazine,4
2016,8,3,Magazine,4
2016,8,3,Real Estate,2
2016,8,3,World,26
2016,8,3,Multimedia/Photos,1
2016,8,3,Opinion,16
2016,8,3,Crosswords & Games,1
2016,8,3,Health,3
2016,8,3,Theater,3
2016,8,3,Times Insider,2
2016,8,3,U.S.,26
2016,8,4,Fashion & Style,16
2016,8,4,Blogs,1
2016,8,4,Travel,4
2016,8,4,Opinion,18
2016,8,4,Education,1
2016,8,4,Sports,10
2016,8,4,Corrections,1
2016,8,4,N.Y. / Region,11
2016,8,4,Science,2
2016,8,4,NYT Now,2
2016,8,4,The Upshot,5
2016,8,4,Arts,9
2016,8,4,Movies,15
2016,8,4,Business Day,18
2016,8,4,Technology,5
2016,8,4,T Magazine,9
2016,8,4,Magazine,4
2016,8,4,World,18
2016,8,4,Multimedia/Photos,1
2016,8,4,Your Money,1
2016,8,4,Real Estate,1
2016,8,4,Crosswords & Games,1
2016,8,4,Health,7
2016,8,4,Theater,6
2016,8,4,Times Insider,2
2016,8,4,U.S.,20
2016,8,5,Fashion & Style,1
2016,8,5,Blogs,1
2016,8,5,Travel,5
2016,8,5,Books,4
2016,8,5,Opinion,21
2016,8,5,Education,5
2016,8,5,Universal,1
2016,8,5,N.Y. / Region,26
2016,8,5,Corrections,1
2016,8,5,Sports,25
2016,8,5,Science,7
2016,8,5,NYT Now,2
2016,8,5,The Upshot,3
2016,8,5,Arts,21
2016,8,5,Movies,4
2016,8,5,Business Day,21
2016,8,5,Technology,6
2016,8,5,T Magazine,6
2016,8,5,Magazine,2
2016,8,5,World,24
2016,8,5,Multimedia/Photos,1
2016,8,5,Your Money,4
2016,8,5,Real Estate,5
2016,8,5,Job Market,1
2016,8,5,Automobiles,2
2016,8,5,Crosswords & Games,1
2016,8,5,Health,6
2016,8,5,Theater,2
2016,8,5,Times Insider,3
2016,8,5,U.S.,20
2016,8,6,Fashion & Style,1
2016,8,6,Sports,19
2016,8,6,Real Estate,1
2016,8,6,World,23
2016,8,6,U.S.,19
2016,8,6,Your Money,1
2016,8,6,Opinion,13
2016,8,6,Job Market,2
2016,8,6,N.Y. / Region,5
2016,8,6,Corrections,1
2016,8,6,Business Day,6
2016,8,6,Science,1
2016,8,6,NYT Now,1
2016,8,6,Crosswords & Games,2
2016,8,6,The Upshot,3
2016,8,6,Arts,9
2016,8,6,Theater,3
2016,8,6,Movies,2
2016,8,6,Technology,2
2016,8,7,Fashion & Style,40
2016,8,7,Public Editor,1
2016,8,7,Style,1
2016,8,7,Sports,19
2016,8,7,Books,27
2016,8,7,Opinion,23
2016,8,7,World,5
2016,8,7,Education,1
2016,8,7,Real Estate,6
2016,8,7,N.Y. / Region,8
2016,8,7,Corrections,1
2016,8,7,Business Day,1
2016,8,7,NYT Now,1
2016,8,7,Crosswords & Games,1
2016,8,7,Arts,10
2016,8,7,Theater,1
2016,8,7,Movies,1
2016,8,7,U.S.,6
2016,8,7,Technology,1
2016,8,7,Magazine,3
2016,8,8,Fashion & Style,4
2016,8,8,Travel,1
2016,8,8,Books,2
2016,8,8,Food,1
2016,8,8,Education,4
2016,8,8,Sports,25
2016,8,8,Corrections,1
2016,8,8,N.Y. / Region,6
2016,8,8,Science,1
2016,8,8,NYT Now,2
2016,8,8,Arts,11
2016,8,8,Movies,1
2016,8,8,Business Day,9
2016,8,8,Technology,3
2016,8,8,T Magazine,5
2016,8,8,World,19
2016,8,8,Multimedia/Photos,2
2016,8,8,Opinion,20
2016,8,8,Obituaries,1
2016,8,8,Crosswords & Games,2
2016,8,8,Health,5
2016,8,8,Theater,3
2016,8,8,Times Insider,1
2016,8,8,U.S.,9
2016,8,9,Fashion & Style,4
